id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
synthetic_02634	The authors reported that ceftriaxone and doxycycline reduced recurrence of pelvic pain.		Synthetic research abstract sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	research_abstract	gynecology	pelvic inflammatory disease	true	34
synthetic_02635	The authors reported that neoadjuvant chemotherapy reduced recurrence of palpable breast mass.		Synthetic research abstract sentence for breast cancer; expected CUI is intentionally blank until judged.	research_abstract	oncology	breast cancer	true	35
synthetic_02636	The authors reported that smoking cessation counseling reduced recurrence of chronic cough.		Synthetic research abstract sentence for lung nodule; expected CUI is intentionally blank until judged.	research_abstract	oncology	lung nodule	true	36
synthetic_02637	The authors reported that amoxicillin reduced recurrence of ear pain.		Synthetic research abstract sentence for acute otitis media; expected CUI is intentionally blank until judged.	research_abstract	otolaryngology	acute otitis media	true	37
synthetic_02638	The authors reported that glycemic control reduced recurrence of blurred vision.		Synthetic research abstract sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	research_abstract	ophthalmology	diabetic retinopathy	true	38
synthetic_02639	The authors reported that high flow nasal cannula reduced recurrence of severe dyspnea.		Synthetic research abstract sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	research_abstract	critical care	acute respiratory failure	true	39
synthetic_02640	The authors reported that sterile technique reduced recurrence of poor peripheral access.		Synthetic research abstract sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	research_abstract	procedures	central venous catheter placement	true	40
synthetic_02641	Risk models incorporated atrial fibrillation, atrial fibrillation with rapid ventricular response, and prior stroke risk.		Synthetic research abstract sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	research_abstract	cardiology	atrial fibrillation	true	1
synthetic_02642	Risk models incorporated heart failure with reduced ejection fraction, reduced ejection fraction, and prior volume overload.		Synthetic research abstract sentence for heart failure; expected CUI is intentionally blank until judged.	research_abstract	cardiology	heart failure	true	2
synthetic_02643	Risk models incorporated non ST elevation myocardial infarction, critical coronary stenosis, and prior recurrent ischemia.		Synthetic research abstract sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	research_abstract	cardiology	acute coronary syndrome	true	3
synthetic_02644	Risk models incorporated community acquired pneumonia, right lower lobe infiltrate, and prior hypoxemia.		Synthetic research abstract sentence for pneumonia; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pneumonia	true	4
synthetic_02645	Risk models incorporated asthma, reduced peak expiratory flow, and prior respiratory distress.		Synthetic research abstract sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	asthma exacerbation	true	5
synthetic_02646	Risk models incorporated acute pulmonary embolism, segmental pulmonary embolus, and prior right heart strain.		Synthetic research abstract sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pulmonary embolism	true	6
synthetic_02647	Risk models incorporated acute uncomplicated diverticulitis, sigmoid diverticulitis, and prior perforation.		Synthetic research abstract sentence for diverticulitis; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	diverticulitis	true	7
synthetic_02648	Risk models incorporated upper gastrointestinal bleeding, bleeding gastric ulcer, and prior acute blood loss anemia.		Synthetic research abstract sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	gastrointestinal bleeding	true	8
synthetic_02649	Risk models incorporated clostridioides difficile colitis, positive C difficile toxin, and prior toxic megacolon.		Synthetic research abstract sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	clostridioides difficile infection	true	9
synthetic_02650	Risk models incorporated poorly controlled type 2 diabetes mellitus, A1c above goal, and prior diabetic neuropathy.		Synthetic research abstract sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	type 2 diabetes	true	10
synthetic_02651	Risk models incorporated insulin associated hypoglycemia, glucose of 48 mg per dL, and prior loss of consciousness.		Synthetic research abstract sentence for hypoglycemia; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	hypoglycemia	true	11
synthetic_02652	Risk models incorporated hyperthyroidism, suppressed TSH, and prior atrial arrhythmia.		Synthetic research abstract sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	thyrotoxicosis	true	12
synthetic_02653	Risk models incorporated acute kidney injury, creatinine above baseline, and prior electrolyte abnormality.		Synthetic research abstract sentence for acute kidney injury; expected CUI is intentionally blank until judged.	research_abstract	nephrology	acute kidney injury	true	13
synthetic_02654	Risk models incorporated stage three chronic kidney disease, elevated albumin creatinine ratio, and prior progressive renal disease.		Synthetic research abstract sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	research_abstract	nephrology	chronic kidney disease	true	14
synthetic_02655	Risk models incorporated hyperkalemia, potassium of 6.2 mmol per L, and prior cardiac arrhythmia.		Synthetic research abstract sentence for hyperkalemia; expected CUI is intentionally blank until judged.	research_abstract	nephrology	hyperkalemia	true	15
synthetic_02656	Risk models incorporated acute cystitis, positive leukocyte esterase, and prior pyelonephritis.		Synthetic research abstract sentence for urinary tract infection; expected CUI is intentionally blank until judged.	research_abstract	urology	urinary tract infection	true	16
synthetic_02657	Risk models incorporated benign prostatic hyperplasia, elevated residual urine volume, and prior urinary retention.		Synthetic research abstract sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	research_abstract	urology	benign prostatic hyperplasia	true	17
synthetic_02658	Risk models incorporated acute ischemic stroke, acute infarct in right MCA territory, and prior persistent neurologic deficit.		Synthetic research abstract sentence for ischemic stroke; expected CUI is intentionally blank until judged.	research_abstract	neurology	ischemic stroke	true	18
synthetic_02659	Risk models incorporated generalized tonic clonic seizure, epileptiform discharges, and prior status epilepticus.		Synthetic research abstract sentence for seizure; expected CUI is intentionally blank until judged.	research_abstract	neurology	seizure	true	19
synthetic_02660	Risk models incorporated migraine headache, no acute intracranial process, and prior medication overuse headache.		Synthetic research abstract sentence for migraine; expected CUI is intentionally blank until judged.	research_abstract	neurology	migraine	true	20
synthetic_02661	Risk models incorporated major depressive disorder, severe depressive symptoms, and prior suicidal ideation.		Synthetic research abstract sentence for major depression; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	major depression	true	21
synthetic_02662	Risk models incorporated alcohol withdrawal syndrome, elevated withdrawal score, and prior seizure risk.		Synthetic research abstract sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	alcohol withdrawal	true	22
synthetic_02663	Risk models incorporated sepsis due to cellulitis, gram positive cocci in clusters, and prior septic shock.		Synthetic research abstract sentence for sepsis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	sepsis	true	23
synthetic_02664	Risk models incorporated diabetic foot osteomyelitis, marrow edema concerning for osteomyelitis, and prior amputation risk.		Synthetic research abstract sentence for osteomyelitis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	osteomyelitis	true	24
synthetic_02665	Risk models incorporated plaque psoriasis, erythematous plaques on extensor surfaces, and prior joint pain.		Synthetic research abstract sentence for psoriasis; expected CUI is intentionally blank until judged.	research_abstract	dermatology	psoriasis	true	25
synthetic_02666	Risk models incorporated herpes zoster, unilateral dermatomal vesicles, and prior postherpetic neuralgia.		Synthetic research abstract sentence for herpes zoster; expected CUI is intentionally blank until judged.	research_abstract	dermatology	herpes zoster	true	26
synthetic_02667	Risk models incorporated knee osteoarthritis, tricompartmental degenerative changes, and prior limited mobility.		Synthetic research abstract sentence for osteoarthritis; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	osteoarthritis	true	27
synthetic_02668	Risk models incorporated femoral neck fracture, displaced femoral neck fracture, and prior delirium.		Synthetic research abstract sentence for hip fracture; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	hip fracture	true	28
synthetic_02669	Risk models incorporated rheumatoid arthritis, positive anti CCP antibody, and prior joint erosion.		Synthetic research abstract sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	rheumatoid arthritis	true	29
synthetic_02670	Risk models incorporated acute gout flare, elevated uric acid, and prior recurrent flare.		Synthetic research abstract sentence for gout flare; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	gout flare	true	30
synthetic_02671	Risk models incorporated iron deficiency anemia, low ferritin, and prior symptomatic anemia.		Synthetic research abstract sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	research_abstract	hematology	iron deficiency anemia	true	31
synthetic_02672	Risk models incorporated acute deep vein thrombosis, femoral vein thrombosis, and prior pulmonary embolism.		Synthetic research abstract sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	research_abstract	hematology	deep vein thrombosis	true	32
synthetic_02673	Risk models incorporated preeclampsia, proteinuria, and prior eclampsia.		Synthetic research abstract sentence for preeclampsia; expected CUI is intentionally blank until judged.	research_abstract	obstetrics	preeclampsia	true	33
synthetic_02674	Risk models incorporated pelvic inflammatory disease, positive chlamydia test, and prior tubo ovarian abscess.		Synthetic research abstract sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	research_abstract	gynecology	pelvic inflammatory disease	true	34
synthetic_02675	Risk models incorporated invasive ductal carcinoma, spiculated breast lesion, and prior metastatic disease.		Synthetic research abstract sentence for breast cancer; expected CUI is intentionally blank until judged.	research_abstract	oncology	breast cancer	true	35
synthetic_02676	Risk models incorporated solitary pulmonary nodule, spiculated upper lobe nodule, and prior lung cancer.		Synthetic research abstract sentence for lung nodule; expected CUI is intentionally blank until judged.	research_abstract	oncology	lung nodule	true	36
synthetic_02677	Risk models incorporated acute otitis media, middle ear effusion, and prior tympanic membrane perforation.		Synthetic research abstract sentence for acute otitis media; expected CUI is intentionally blank until judged.	research_abstract	otolaryngology	acute otitis media	true	37
synthetic_02678	Risk models incorporated diabetic retinopathy, nonproliferative diabetic retinopathy, and prior vision loss.		Synthetic research abstract sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	research_abstract	ophthalmology	diabetic retinopathy	true	38
synthetic_02679	Risk models incorporated acute hypoxemic respiratory failure, low PaO2, and prior respiratory arrest.		Synthetic research abstract sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	research_abstract	critical care	acute respiratory failure	true	39
synthetic_02680	Risk models incorporated need for central venous access, right internal jugular central line placed, and prior line associated infection.		Synthetic research abstract sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	research_abstract	procedures	central venous catheter placement	true	40
synthetic_02681	Chart review confirmed atrial fibrillation when electrocardiogram showed atrial fibrillation with rapid ventricular response.		Synthetic research abstract sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	research_abstract	cardiology	atrial fibrillation	true	1
synthetic_02682	Chart review confirmed heart failure when echocardiogram showed reduced ejection fraction.		Synthetic research abstract sentence for heart failure; expected CUI is intentionally blank until judged.	research_abstract	cardiology	heart failure	true	2
synthetic_02683	Chart review confirmed acute coronary syndrome when coronary angiography showed critical coronary stenosis.		Synthetic research abstract sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	research_abstract	cardiology	acute coronary syndrome	true	3
synthetic_02684	Chart review confirmed pneumonia when chest radiograph showed right lower lobe infiltrate.		Synthetic research abstract sentence for pneumonia; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pneumonia	true	4
synthetic_02685	Chart review confirmed asthma exacerbation when peak flow measurement showed reduced peak expiratory flow.		Synthetic research abstract sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	asthma exacerbation	true	5
synthetic_02686	Chart review confirmed pulmonary embolism when computed tomography angiography showed segmental pulmonary embolus.		Synthetic research abstract sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pulmonary embolism	true	6
synthetic_02687	Chart review confirmed diverticulitis when computed tomography abdomen showed sigmoid diverticulitis.		Synthetic research abstract sentence for diverticulitis; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	diverticulitis	true	7
synthetic_02688	Chart review confirmed gastrointestinal bleeding when upper endoscopy showed bleeding gastric ulcer.		Synthetic research abstract sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	gastrointestinal bleeding	true	8
synthetic_02689	Chart review confirmed clostridioides difficile infection when stool toxin assay showed positive C difficile toxin.		Synthetic research abstract sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	clostridioides difficile infection	true	9
synthetic_02690	Chart review confirmed type 2 diabetes when hemoglobin A1c showed A1c above goal.		Synthetic research abstract sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	type 2 diabetes	true	10
synthetic_02691	Chart review confirmed hypoglycemia when point of care glucose showed glucose of 48 mg per dL.		Synthetic research abstract sentence for hypoglycemia; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	hypoglycemia	true	11
synthetic_02692	Chart review confirmed thyrotoxicosis when thyroid stimulating hormone showed suppressed TSH.		Synthetic research abstract sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	thyrotoxicosis	true	12
synthetic_02693	Chart review confirmed acute kidney injury when basic metabolic panel showed creatinine above baseline.		Synthetic research abstract sentence for acute kidney injury; expected CUI is intentionally blank until judged.	research_abstract	nephrology	acute kidney injury	true	13
synthetic_02694	Chart review confirmed chronic kidney disease when urine albumin creatinine ratio showed elevated albumin creatinine ratio.		Synthetic research abstract sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	research_abstract	nephrology	chronic kidney disease	true	14
synthetic_02695	Chart review confirmed hyperkalemia when serum potassium showed potassium of 6.2 mmol per L.		Synthetic research abstract sentence for hyperkalemia; expected CUI is intentionally blank until judged.	research_abstract	nephrology	hyperkalemia	true	15
synthetic_02696	Chart review confirmed urinary tract infection when urinalysis showed positive leukocyte esterase.		Synthetic research abstract sentence for urinary tract infection; expected CUI is intentionally blank until judged.	research_abstract	urology	urinary tract infection	true	16
synthetic_02697	Chart review confirmed benign prostatic hyperplasia when post void residual showed elevated residual urine volume.		Synthetic research abstract sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	research_abstract	urology	benign prostatic hyperplasia	true	17
synthetic_02698	Chart review confirmed ischemic stroke when brain MRI showed acute infarct in right MCA territory.		Synthetic research abstract sentence for ischemic stroke; expected CUI is intentionally blank until judged.	research_abstract	neurology	ischemic stroke	true	18
synthetic_02699	Chart review confirmed seizure when electroencephalogram showed epileptiform discharges.		Synthetic research abstract sentence for seizure; expected CUI is intentionally blank until judged.	research_abstract	neurology	seizure	true	19
synthetic_02700	Chart review confirmed migraine when head CT showed no acute intracranial process.		Synthetic research abstract sentence for migraine; expected CUI is intentionally blank until judged.	research_abstract	neurology	migraine	true	20
synthetic_02701	Chart review confirmed major depression when PHQ 9 questionnaire showed severe depressive symptoms.		Synthetic research abstract sentence for major depression; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	major depression	true	21
synthetic_02702	Chart review confirmed alcohol withdrawal when CIWA assessment showed elevated withdrawal score.		Synthetic research abstract sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	alcohol withdrawal	true	22
synthetic_02703	Chart review confirmed sepsis when blood culture showed gram positive cocci in clusters.		Synthetic research abstract sentence for sepsis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	sepsis	true	23
synthetic_02704	Chart review confirmed osteomyelitis when foot MRI showed marrow edema concerning for osteomyelitis.		Synthetic research abstract sentence for osteomyelitis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	osteomyelitis	true	24
synthetic_02705	Chart review confirmed psoriasis when skin examination showed erythematous plaques on extensor surfaces.		Synthetic research abstract sentence for psoriasis; expected CUI is intentionally blank until judged.	research_abstract	dermatology	psoriasis	true	25
synthetic_02706	Chart review confirmed herpes zoster when clinical skin examination showed unilateral dermatomal vesicles.		Synthetic research abstract sentence for herpes zoster; expected CUI is intentionally blank until judged.	research_abstract	dermatology	herpes zoster	true	26
synthetic_02707	Chart review confirmed osteoarthritis when knee radiograph showed tricompartmental degenerative changes.		Synthetic research abstract sentence for osteoarthritis; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	osteoarthritis	true	27
synthetic_02708	Chart review confirmed hip fracture when hip radiograph showed displaced femoral neck fracture.		Synthetic research abstract sentence for hip fracture; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	hip fracture	true	28
synthetic_02709	Chart review confirmed rheumatoid arthritis when anti CCP antibody showed positive anti CCP antibody.		Synthetic research abstract sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	rheumatoid arthritis	true	29
synthetic_02710	Chart review confirmed gout flare when serum uric acid showed elevated uric acid.		Synthetic research abstract sentence for gout flare; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	gout flare	true	30
synthetic_02711	Chart review confirmed iron deficiency anemia when iron studies showed low ferritin.		Synthetic research abstract sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	research_abstract	hematology	iron deficiency anemia	true	31
synthetic_02712	Chart review confirmed deep vein thrombosis when venous duplex ultrasound showed femoral vein thrombosis.		Synthetic research abstract sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	research_abstract	hematology	deep vein thrombosis	true	32
synthetic_02713	Chart review confirmed preeclampsia when urine protein creatinine ratio showed proteinuria.		Synthetic research abstract sentence for preeclampsia; expected CUI is intentionally blank until judged.	research_abstract	obstetrics	preeclampsia	true	33
synthetic_02714	Chart review confirmed pelvic inflammatory disease when nucleic acid amplification test showed positive chlamydia test.		Synthetic research abstract sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	research_abstract	gynecology	pelvic inflammatory disease	true	34
synthetic_02715	Chart review confirmed breast cancer when mammography showed spiculated breast lesion.		Synthetic research abstract sentence for breast cancer; expected CUI is intentionally blank until judged.	research_abstract	oncology	breast cancer	true	35
synthetic_02716	Chart review confirmed lung nodule when chest CT showed spiculated upper lobe nodule.		Synthetic research abstract sentence for lung nodule; expected CUI is intentionally blank until judged.	research_abstract	oncology	lung nodule	true	36
synthetic_02717	Chart review confirmed acute otitis media when otoscopy showed middle ear effusion.		Synthetic research abstract sentence for acute otitis media; expected CUI is intentionally blank until judged.	research_abstract	otolaryngology	acute otitis media	true	37
synthetic_02718	Chart review confirmed diabetic retinopathy when dilated eye examination showed nonproliferative diabetic retinopathy.		Synthetic research abstract sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	research_abstract	ophthalmology	diabetic retinopathy	true	38
synthetic_02719	Chart review confirmed acute respiratory failure when arterial blood gas showed low PaO2.		Synthetic research abstract sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	research_abstract	critical care	acute respiratory failure	true	39
synthetic_02720	Chart review confirmed central venous catheter placement when procedure note showed right internal jugular central line placed.		Synthetic research abstract sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	research_abstract	procedures	central venous catheter placement	true	40
synthetic_02721	Researchers measured time from palpitations onset to electrical cardioversion.		Synthetic research abstract sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	research_abstract	cardiology	atrial fibrillation	true	1
synthetic_02722	Researchers measured time from orthopnea onset to diuresis.		Synthetic research abstract sentence for heart failure; expected CUI is intentionally blank until judged.	research_abstract	cardiology	heart failure	true	2
synthetic_02723	Researchers measured time from substernal chest pressure onset to percutaneous coronary intervention.		Synthetic research abstract sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	research_abstract	cardiology	acute coronary syndrome	true	3
synthetic_02724	Researchers measured time from productive cough onset to sputum culture.		Synthetic research abstract sentence for pneumonia; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pneumonia	true	4
synthetic_02725	Researchers measured time from wheezing onset to spirometry.		Synthetic research abstract sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	asthma exacerbation	true	5
synthetic_02726	Researchers measured time from pleuritic chest pain onset to venous duplex ultrasound.		Synthetic research abstract sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pulmonary embolism	true	6
synthetic_02727	Researchers measured time from left lower quadrant pain onset to colonoscopy follow up.		Synthetic research abstract sentence for diverticulitis; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	diverticulitis	true	7
synthetic_02728	Researchers measured time from melena onset to endoscopic hemostasis.		Synthetic research abstract sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	gastrointestinal bleeding	true	8
synthetic_02729	Researchers measured time from watery diarrhea onset to contact isolation.		Synthetic research abstract sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	clostridioides difficile infection	true	9
synthetic_02730	Researchers measured time from polyuria onset to diabetes education.		Synthetic research abstract sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	type 2 diabetes	true	10
synthetic_02731	Researchers measured time from diaphoresis and tremor onset to insulin dose adjustment.		Synthetic research abstract sentence for hypoglycemia; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	hypoglycemia	true	11
synthetic_02732	Researchers measured time from heat intolerance onset to thyroid uptake scan.		Synthetic research abstract sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	research_abstract	endocrinology	thyrotoxicosis	true	12
synthetic_02733	Researchers measured time from decreased urine output onset to renal ultrasound.		Synthetic research abstract sentence for acute kidney injury; expected CUI is intentionally blank until judged.	research_abstract	nephrology	acute kidney injury	true	13
synthetic_02734	Researchers measured time from fatigue onset to nephrology referral.		Synthetic research abstract sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	research_abstract	nephrology	chronic kidney disease	true	14
synthetic_02735	Researchers measured time from muscle weakness onset to repeat potassium measurement.		Synthetic research abstract sentence for hyperkalemia; expected CUI is intentionally blank until judged.	research_abstract	nephrology	hyperkalemia	true	15
synthetic_02736	Researchers measured time from dysuria onset to urine culture.		Synthetic research abstract sentence for urinary tract infection; expected CUI is intentionally blank until judged.	research_abstract	urology	urinary tract infection	true	16
synthetic_02737	Researchers measured time from weak urinary stream onset to prostate examination.		Synthetic research abstract sentence for benign prostatic hyperplasia; expected CUI is intentionally blank until judged.	research_abstract	urology	benign prostatic hyperplasia	true	17
synthetic_02738	Researchers measured time from left sided weakness onset to thrombolysis evaluation.		Synthetic research abstract sentence for ischemic stroke; expected CUI is intentionally blank until judged.	research_abstract	neurology	ischemic stroke	true	18
synthetic_02739	Researchers measured time from postictal confusion onset to seizure precautions.		Synthetic research abstract sentence for seizure; expected CUI is intentionally blank until judged.	research_abstract	neurology	seizure	true	19
synthetic_02740	Researchers measured time from photophobia onset to headache diary.		Synthetic research abstract sentence for migraine; expected CUI is intentionally blank until judged.	research_abstract	neurology	migraine	true	20
synthetic_02741	Researchers measured time from low mood onset to behavioral health referral.		Synthetic research abstract sentence for major depression; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	major depression	true	21
synthetic_02742	Researchers measured time from tremulousness onset to withdrawal monitoring.		Synthetic research abstract sentence for alcohol withdrawal; expected CUI is intentionally blank until judged.	research_abstract	psychiatry	alcohol withdrawal	true	22
synthetic_02743	Researchers measured time from fever and malaise onset to source control.		Synthetic research abstract sentence for sepsis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	sepsis	true	23
synthetic_02744	Researchers measured time from foot ulcer drainage onset to bone biopsy.		Synthetic research abstract sentence for osteomyelitis; expected CUI is intentionally blank until judged.	research_abstract	infectious disease	osteomyelitis	true	24
synthetic_02745	Researchers measured time from itchy rash onset to dermatology follow up.		Synthetic research abstract sentence for psoriasis; expected CUI is intentionally blank until judged.	research_abstract	dermatology	psoriasis	true	25
synthetic_02746	Researchers measured time from burning dermatomal pain onset to pain control.		Synthetic research abstract sentence for herpes zoster; expected CUI is intentionally blank until judged.	research_abstract	dermatology	herpes zoster	true	26
synthetic_02747	Researchers measured time from knee pain with stairs onset to intra articular steroid injection.		Synthetic research abstract sentence for osteoarthritis; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	osteoarthritis	true	27
synthetic_02748	Researchers measured time from inability to bear weight onset to operative fixation.		Synthetic research abstract sentence for hip fracture; expected CUI is intentionally blank until judged.	research_abstract	musculoskeletal	hip fracture	true	28
synthetic_02749	Researchers measured time from morning hand stiffness onset to rheumatology evaluation.		Synthetic research abstract sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	rheumatoid arthritis	true	29
synthetic_02750	Researchers measured time from first toe pain onset to joint aspiration.		Synthetic research abstract sentence for gout flare; expected CUI is intentionally blank until judged.	research_abstract	rheumatology	gout flare	true	30
synthetic_02751	Researchers measured time from fatigue onset to colonoscopy evaluation.		Synthetic research abstract sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	research_abstract	hematology	iron deficiency anemia	true	31
synthetic_02752	Researchers measured time from calf pain onset to compression ultrasound.		Synthetic research abstract sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	research_abstract	hematology	deep vein thrombosis	true	32
synthetic_02753	Researchers measured time from headache in pregnancy onset to fetal monitoring.		Synthetic research abstract sentence for preeclampsia; expected CUI is intentionally blank until judged.	research_abstract	obstetrics	preeclampsia	true	33
synthetic_02754	Researchers measured time from pelvic pain onset to pelvic ultrasound.		Synthetic research abstract sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	research_abstract	gynecology	pelvic inflammatory disease	true	34
synthetic_02755	Researchers measured time from palpable breast mass onset to core needle biopsy.		Synthetic research abstract sentence for breast cancer; expected CUI is intentionally blank until judged.	research_abstract	oncology	breast cancer	true	35
synthetic_02756	Researchers measured time from chronic cough onset to CT guided biopsy.		Synthetic research abstract sentence for lung nodule; expected CUI is intentionally blank until judged.	research_abstract	oncology	lung nodule	true	36
synthetic_02757	Researchers measured time from ear pain onset to hearing assessment.		Synthetic research abstract sentence for acute otitis media; expected CUI is intentionally blank until judged.	research_abstract	otolaryngology	acute otitis media	true	37
synthetic_02758	Researchers measured time from blurred vision onset to retinal photography.		Synthetic research abstract sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	research_abstract	ophthalmology	diabetic retinopathy	true	38
synthetic_02759	Researchers measured time from severe dyspnea onset to endotracheal intubation.		Synthetic research abstract sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	research_abstract	critical care	acute respiratory failure	true	39
synthetic_02760	Researchers measured time from poor peripheral access onset to central line insertion.		Synthetic research abstract sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	research_abstract	procedures	central venous catheter placement	true	40
synthetic_02761	The phenotype algorithm required both irregularly irregular rhythm and metoprolol.		Synthetic research abstract sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	research_abstract	cardiology	atrial fibrillation	true	1
synthetic_02762	The phenotype algorithm required both bibasilar crackles and furosemide.		Synthetic research abstract sentence for heart failure; expected CUI is intentionally blank until judged.	research_abstract	cardiology	heart failure	true	2
synthetic_02763	The phenotype algorithm required both elevated troponin and heparin infusion.		Synthetic research abstract sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	research_abstract	cardiology	acute coronary syndrome	true	3
synthetic_02764	The phenotype algorithm required both right lower lobe crackles and ceftriaxone and azithromycin.		Synthetic research abstract sentence for pneumonia; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pneumonia	true	4
synthetic_02765	The phenotype algorithm required both prolonged expiratory phase and albuterol nebulizer.		Synthetic research abstract sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	asthma exacerbation	true	5
synthetic_02766	The phenotype algorithm required both unilateral leg swelling and apixaban.		Synthetic research abstract sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	research_abstract	pulmonary	pulmonary embolism	true	6
synthetic_02767	The phenotype algorithm required both localized abdominal tenderness and amoxicillin clavulanate.		Synthetic research abstract sentence for diverticulitis; expected CUI is intentionally blank until judged.	research_abstract	gastroenterology	diverticulitis	true	7
